index,home_fg,home_fga,home_fg_pct,home_fg3,home_fg3a,home_fg3_pct,home_ft,home_fta,home_ft_pct,home_orb,home_drb,home_trb,home_ast,home_stl,home_blk,home_tov,home_pf,home_pts,away_fg,away_fga
home_drb,0.12135028687739421,0.1662119956056955,0.015488463879361118,0.06580997033185425,0.07573586825873617,0.017899960267410378,0.0734192534907847,0.08121046462048613,-0.0010501957557137725,0.059340023808170224,1.0,0.8389156696742329,0.10315679415672702,-0.19210084532499438,0.20472502691689717,0.12780244965487772,-0.009862826164474038,0.15626274271949075,-0.34560361700188685,0.42916480159643255
home_trb,0.11492005460423073,0.4245803784968044,-0.16846877818234657,0.01787826176943565,0.12468850647116506,-0.08839883434319723,0.06650080948075937,0.0954234751729032,-0.05378218578140034,0.5930836190522766,0.8389156696742329,1.0,0.03318069677665931,-0.16408861264336175,0.17721608315519008,0.10728726987900719,0.01652836456073279,0.1330950976540149,-0.2852908877625419,0.3485070950144386
home_ast,0.6381561073775993,0.19937810413647705,0.5450911018033991,0.4144286416659035,0.14933789202592132,0.4194664833946432,-0.16580131591656277,-0.17894429808903986,0.005090973195231151,-0.09174547743712476,0.10315679415672702,0.03318069677665931,1.0,0.08374475807626129,0.053936336551740384,-0.051532517588996934,-0.015244366831516018,0.5700915498653233,0.08454411929754066,0.12439632635603393
home_stl,0.07974501650232034,0.0929536891759479,0.020375851456753236,-0.01977024817651976,-0.009987022283173306,-0.01223283544961407,0.037910252796783644,0.04980390278733746,-0.015976804983104626,-0.016777265704664108,-0.19210084532499438,-0.16408861264336175,0.08374475807626129,1.0,0.0188787100198538,0.1165072385235779,0.04949960587653824,0.07859760170554225,-0.11860155331870995,-0.22536755398849564
home_blk,0.06752409867771304,0.0571411297271663,0.0347497227038747,0.009553051621387884,0.011354188348786114,0.005118827109666761,0.00038163353659942487,0.005835498095704707,-0.009477399118113908,0.022179252624480342,0.20472502691689717,0.17721608315519008,0.053936336551740384,0.0188787100198538,1.0,0.044297980586822897,0.04527292181045636,0.05882889744703287,-0.15579827794389697,0.25041720043680776
home_tov,-0.14327016892651764,-0.32166529005174593,0.07084550552719539,-0.005067421205362187,-0.06058630142287507,0.053563670923693844,0.06594986946395935,0.07518821152311862,0.0007261372214261416,0.007715475602455575,0.12780244965487772,0.10728726987900719,-0.051532517588996934,0.1165072385235779,0.044297980586822897,1.0,0.20764011479462138,-0.08730636447844345,-0.02006558900085842,0.09125917447352977
home_pf,0.06109531237967002,0.07588481071181259,0.013795675407724698,0.014821905029982468,0.02326651158957414,0.0026558752637549136,0.25509302286544305,0.2768303522167629,0.006012816899413633,0.04490526434924706,-0.009862826164474038,0.01652836456073279,-0.015244366831516018,0.04949960587653824,0.04527292181045636,0.20764011479462138,1.0,0.18076045986438158,-0.10857964069218111,-0.08543593928717517
home_pts,0.8319962282538179,0.2843357646060886,0.6959216923098347,0.5295754765896665,0.18952729711572697,0.5387198780389089,0.31084028911856326,0.26512188978167767,0.18424316980756875,0.012947896442149266,0.15626274271949075,0.1330950976540149,0.5700915498653233,0.07859760170554225,0.05882889744703287,-0.08730636447844345,0.18076045986438158,1.0,0.24523924304845252,0.2831586094952308
away_fg,0.18232104641769117,0.2195492131868454,0.04522669796430586,0.1264373104130966,0.13483612144068866,0.04740601794711269,0.11468313841946301,0.10026512516286831,0.056307596515880104,-0.011995263607729624,-0.34560361700188685,-0.2852908877625419,0.08454411929754066,-0.11860155331870995,-0.15579827794389697,-0.02006558900085842,-0.10857964069218111,0.24523924304845252,1.0,0.4282989428883585
away_fga,0.21427723037910185,0.25077347128189187,0.05892535805956263,0.1302428751429817,0.13674705231892975,0.055247187456789006,0.13573048439029936,0.13669993066843394,0.026135773763573924,0.004326677795826047,0.42916480159643255,0.3485070950144386,0.12439632635603393,-0.22536755398849564,0.25041720043680776,0.09125917447352977,-0.08543593928717517,0.2831586094952308,0.4282989428883585,1.0
away_fg_pct,0.046325294912903124,0.06440528681803989,0.0051680514882381495,0.04588896021648389,0.05221849721886426,0.010570982496367289,0.029920510681700277,0.01360171904233084,0.041517257316936805,-0.014838518000432883,-0.6658793515153503,-0.5451633850263805,0.0023164066602250778,0.02968412424098195,-0.33873110316638094,-0.08407604408551136,-0.06023787629055557,0.0668448391701094,0.7814268735461924,-0.22427514261760445
away_fg3,0.08255185178649298,0.1060518939325963,0.01638085192939874,0.05416967813837002,0.08811832551465716,-0.01164701745051026,0.02859515023404678,0.02126804194082836,0.01600295108502034,-0.0012895556702626754,-0.10622225231415382,-0.08637794484824757,0.018412154779342743,-0.02275054076420345,-0.08760212170719639,-0.0468445653051006,-0.1256605998045716,0.09860255286423847,0.3066537387064517,0.11431115252023706
away_fg3a,0.0785839942607767,0.11724698225817456,0.006293418599592097,0.04633384157066282,0.07984971078455458,-0.015226212158492642,0.037244324545383574,0.03852307418792082,-0.0058584848066739765,0.01977816478153672,0.24924724247057026,0.21181689160610423,0.042105192152420555,-0.04059186723430818,-0.03310370359192687,0.03641883282176939,-0.09160278061833213,0.0972312487797633,0.006798282031427558,0.2995099696373447
away_fg3_pct,0.037293176604222156,0.032621526252602624,0.016076140389289697,0.034340431283043246,0.04807386131413189,0.0007108295525798899,0.010139697194071472,-0.00440249153276273,0.034923795353539594,-0.025900501030984045,-0.3625602477672146,-0.30654890883854846,-0.010335533021338343,0.01104903039823099,-0.0842008585818697,-0.09309652943663811,-0.08341895814357049,0.046147686402136116,0.4036161938445654,-0.1245001416453799
away_ft,0.1188265847650936,0.13359553568463697,0.03565577975490476,0.05542413203755104,0.06083318730135187,0.024557287086434055,0.22575591436649586,0.23967123578221255,0.012236920872579429,0.0491962987885822,-0.07270327245197604,-0.03181679500310044,0.05517388844117331,-0.0014495662537896675,0.03896396639553378,0.07667731218637798,0.7211100578769506,0.22619860992443216,-0.15703887271126396,-0.16735954970087577
away_fta,0.11693902304873546,0.14277694560086665,0.02759057643344316,0.0391151265547216,0.05060825711822918,0.011410462615514311,0.23591937123652817,0.25414003814269054,0.006607271293304488,0.053825650265352444,-0.019454396808032924,0.013655758955609923,0.04586698742274459,0.014193284876297688,0.042895709534304036,0.08544301805760061,0.7880453979882014,0.2247387920238602,-0.16277647990625865,-0.17164498199043876
away_ft_pct,0.01619902399086327,0.00038828435213953094,0.01709224996360048,0.04524147732106416,0.03279188516529278,0.03536683223858285,0.01454766917964933,0.007938914143042278,0.01906757780321167,0.003043762932481443,-0.1486127845959726,-0.11820592310393666,0.026076290037803568,-0.04235170910562412,-0.01858111630952609,-0.010747876802332789,-0.03954379907134669,0.03418764703953983,-0.007513833962887227,-0.02148291268823532
away_orb,0.020504257053248456,-0.020560400049794553,0.03735228630839844,0.0012943876076584463,-0.005773631819050919,0.015315919965986592,0.048891007576421425,0.053756161278126574,-0.000556097402848967,-0.039700860166753116,-0.05548441543027062,-0.0663974209292743,0.0015871915411716814,0.02873353694761126,0.20472878774040346,0.01695511544195342,0.11445355911446822,0.04144121115428827,0.04337184555315122,0.5266468033847699
away_drb,-0.3708749095894109,0.43467697781671766,-0.6977116730049135,-0.11821067458069709,0.24808186337969196,-0.38311642323753015,-0.07513963679141351,-0.018131444607362896,-0.15743075319697777,-0.008227183372922272,0.0639940731027253,0.04712955552932561,-0.26197839453355404,0.06197789771261909,0.004398005048003084,-0.2818415452981036,0.007596813831311516,-0.3789614891313218,0.12384823968980328,0.13040354705556526
away_trb,-0.29821043930049745,0.3514539462765521,-0.5616943911349637,-0.0979821125809201,0.20391900481362307,-0.31133478133299136,-0.035389495084269196,0.014934349882008206,-0.1317662580346304,-0.029080572277300168,0.022394200480164217,0.0022069413521719765,-0.21786477507314148,0.06782685319847784,0.11820891701377581,-0.2258529011535841,0.07037499244479699,-0.29324947094111936,0.1276782492906292,0.403522602825895
away_ast,0.07340700689186971,0.08737306632184669,0.018686549337447764,0.05462838521548585,0.0603609936926161,0.012495539371566342,0.0449306202769892,0.0334661281407904,0.03270578474896585,-0.0477789499848228,-0.2376784717665422,-0.21775260851485553,0.08330129492252952,-0.020035893342063692,-0.1229205465489756,0.010357402589298424,-0.11289842871233692,0.09924744219088595,0.5846582655503837,0.16819720495390095
away_stl,-0.10693860895560475,-0.21465450311329948,0.03465613986711023,-0.01226794828547376,-0.041339766368476645,0.02614336051759812,0.00696346225217584,0.013677518554227884,-0.0006775585460387559,0.029623699664185366,0.05620295038151796,0.06148267241466446,-0.013520322351207117,0.10555573075125162,0.02612147077639575,0.7596793057840127,0.07479315445247252,-0.08857232048387362,0.03233649290163218,0.06467967013772367
away_blk,-0.13681211271828034,0.24816352477648768,-0.318801650866999,-0.029981861418115586,0.0031402297496835037,-0.036062403821181935,0.012070477826984557,0.020559209329519556,-0.005028795399106888,0.20143419538220966,0.004609300414506958,0.11354408263372673,-0.11262370266896726,0.006424958792787678,-0.03303220536909741,0.011964006043928346,0.022207335570945983,-0.11606086699146281,0.10166236230434558,0.047704142296987447
away_tov,0.02060210635745626,0.1144215795732792,-0.05682015872862229,-0.04169070571390222,0.004515695816185457,-0.05075289809775544,0.05301564179640292,0.07144186320566871,-0.02363673682215808,-0.01685174157138443,-0.26812118510469607,-0.22544434885572023,0.024254982709296248,0.7657311685825849,-0.006094379030368003,0.18226664257263775,0.13413033521516907,0.03060289201719041,-0.15389610288637812,-0.32798196001573565
away_pf,-0.1414969867934123,-0.11324676786316672,-0.07264933626681183,-0.12166125375607727,-0.05457250172033367,-0.10811384250783893,0.7395200007240409,0.7988775050151572,0.025381444928525555,0.04619636392357926,-0.0005611970254103388,0.02473464290696951,-0.14258737033452099,0.06362035363791356,-0.00452914012388216,0.1484039921246487,0.3526064783279547,0.21130310006538194,0.09020030808469347,0.06614830095175776
away_pts,0.23288554200503514,0.27782892600814196,0.05953718243834688,0.14742626666692502,0.16726729644340343,0.04742132491827671,0.2129732398950261,0.20567015509316994,0.0571288042984082,0.013707307153315028,-0.35189947425764867,-0.27635527586948894,0.10200006050903528,-0.10515822942353381,-0.13573868628623711,0.006637309899619374,0.2238441746754429,0.34180871595193946,0.8390331210860463,0.30543048985703625
